file_name,classes,xmin,ymin,xmax,ymax
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0643.jpg,chief_wiggum,112,6,278,196
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0643.jpg,chief_wiggum,46,0,280,277
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0643.jpg,moe_szyslak,131,29,272,172
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0303.jpg,sideshow_bob,99,28,300,269
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0303.jpg,principal_skinner,2,7,81,139
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0303.jpg,principal_skinner,7,5,113,185
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1151.jpg,homer_simpson,117,15,241,281
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0259.jpg,abraham_grampa_simpson,2,18,145,285
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0394.jpg,kent_brockman,111,103,182,214
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0628.jpg,lisa_simpson,31,69,221,247
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0128.jpg,edna_krabappel,97,12,217,260
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0602.jpg,bart_simpson,98,72,229,260
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0768.jpg,homer_simpson,82,46,198,285
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0755.jpg,marge_simpson,61,2,239,257
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0370.jpg,abraham_grampa_simpson,40,18,297,285
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0724.jpg,charles_montgomery_burns,14,49,175,216
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0524.jpg,ned_flanders,81,10,209,268
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0940.jpg,marge_simpson,9,3,260,240
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1200.jpg,homer_simpson,146,45,258,273
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1200.jpg,moe_szyslak,43,11,133,160
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0759.jpg,homer_simpson,92,36,241,225
/content/gdrive/My Drive/simpsons/bounding_data/sideshow_bob/pic_0408.jpg,sideshow_bob,54,0,300,269
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0034.jpg,homer_simpson,113,47,259,187
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0034.jpg,homer_simpson,58,37,243,233
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0032.jpg,charles_montgomery_burns,2,29,129,151
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0062.jpg,principal_skinner,6,2,170,185
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0514.jpg,chief_wiggum,50,38,171,144
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0514.jpg,chief_wiggum,20,19,198,249
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0263.jpg,milhouse_van_houten,87,39,194,219
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0657.jpg,marge_simpson,63,5,189,271
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0396.jpg,ned_flanders,4,49,142,213
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0823.jpg,lisa_simpson,106,96,275,282
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0005.jpg,marge_simpson,60,31,237,219
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1050.jpg,marge_simpson,100,0,221,266
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0379.jpg,principal_skinner,83,31,263,212
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0545.jpg,apu_nahasapeemapetilon,91,27,300,277
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0064.jpg,edna_krabappel,63,6,164,236
/content/gdrive/My Drive/simpsons/bounding_data/edna_krabappel/pic_0064.jpg,edna_krabappel,84,8,148,187
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0449.jpg,charles_montgomery_burns,25,6,259,195
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0449.jpg,homer_simpson,240,72,300,212
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0985.jpg,ned_flanders,120,22,285,237
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1178.jpg,homer_simpson,99,17,198,239
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0090.jpg,apu_nahasapeemapetilon,40,28,191,183
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0090.jpg,charles_montgomery_burns,152,24,263,141
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0090.jpg,apu_nahasapeemapetilon,15,17,258,237
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0530.jpg,charles_montgomery_burns,4,26,191,205
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0439.jpg,marge_simpson,34,19,162,225
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0896.jpg,charles_montgomery_burns,17,102,224,244
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0417.jpg,ned_flanders,62,0,208,268
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0634.jpg,marge_simpson,93,1,232,270
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0298.jpg,bart_simpson,73,136,214,286
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0489.jpg,charles_montgomery_burns,17,36,231,216
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1022.jpg,lisa_simpson,32,84,154,204
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0893.jpg,lisa_simpson,49,116,241,285
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1304.jpg,ned_flanders,59,0,210,261
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0312.jpg,moe_szyslak,194,84,254,156
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_0312.jpg,sideshow_bob,69,16,269,181
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1492.jpg,homer_simpson,72,12,216,258
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1449.jpg,homer_simpson,64,3,192,263
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0210.jpg,ned_flanders,133,39,259,270
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1278.jpg,ned_flanders,0,16,137,253
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0433.jpg,charles_montgomery_burns,210,32,292,192
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0215.jpg,abraham_grampa_simpson,85,61,153,207
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0215.jpg,homer_simpson,73,54,169,249
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0208.jpg,comic_book_guy,83,8,169,178
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0930.jpg,krusty_the_clown,116,14,298,206
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1053.jpg,bart_simpson,77,5,228,260
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0557.jpg,charles_montgomery_burns,106,31,228,260
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0491.jpg,charles_montgomery_burns,22,49,237,248
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0217.jpg,ned_flanders,124,18,218,236
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0282.jpg,krusty_the_clown,86,22,207,256
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0535.jpg,milhouse_van_houten,79,58,224,197
/content/gdrive/My Drive/simpsons/bounding_data/milhouse_van_houten/pic_0535.jpg,marge_simpson,69,50,257,237
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0196.jpg,apu_nahasapeemapetilon,37,21,262,216
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0468.jpg,marge_simpson,15,18,157,187
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0128.jpg,nelson_muntz,33,22,210,206
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1044.jpg,principal_skinner,111,15,186,163
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1044.jpg,principal_skinner,79,12,203,252
/content/gdrive/My Drive/simpsons/bounding_data/nelson_muntz/pic_0301.jpg,nelson_muntz,7,3,186,180
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0149.jpg,bart_simpson,1,55,209,262
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0324.jpg,lisa_simpson,70,45,278,256
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0324.jpg,ned_flanders,21,0,289,221
/content/gdrive/My Drive/simpsons/bounding_data/principal_skinner/pic_1028.jpg,principal_skinner,105,47,280,231
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1275.jpg,lisa_simpson,63,6,214,182
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1275.jpg,lisa_simpson,68,0,154,143
/content/gdrive/My Drive/simpsons/bounding_data/krusty_the_clown/pic_0211.jpg,krusty_the_clown,19,27,216,203
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_0102.jpg,ned_flanders,103,13,201,234
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1507.jpg,homer_simpson,90,29,221,266
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0314.jpg,lisa_simpson,89,11,165,210
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0267.jpg,comic_book_guy,98,33,177,159
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0073.jpg,homer_simpson,104,66,191,221
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1255.jpg,bart_simpson,86,37,253,259
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0730.jpg,lisa_simpson,79,23,268,225
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0112.jpg,abraham_grampa_simpson,27,60,291,289
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0294.jpg,bart_simpson,88,97,167,277
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1073.jpg,bart_simpson,57,46,283,283
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0373.jpg,moe_szyslak,114,16,215,182
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0139.jpg,abraham_grampa_simpson,8,67,121,271
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0544.jpg,abraham_grampa_simpson,5,8,201,281
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1013.jpg,homer_simpson,76,38,185,227
/content/gdrive/My Drive/simpsons/bounding_data/comic_book_guy/pic_0292.jpg,comic_book_guy,120,34,211,242
/content/gdrive/My Drive/simpsons/bounding_data/moe_szyslak/pic_0910.jpg,moe_szyslak,26,17,203,167
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0351.jpg,kent_brockman,63,69,170,219
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0351.jpg,kent_brockman,84,73,153,189
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_1204.jpg,marge_simpson,90,0,218,227
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_0968.jpg,bart_simpson,85,0,231,290
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0013.jpg,chief_wiggum,99,26,229,230
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1017.jpg,homer_simpson,108,52,209,207
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1017.jpg,ned_flanders,115,60,202,200
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0719.jpg,charles_montgomery_burns,33,41,186,204
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0262.jpg,abraham_grampa_simpson,78,29,218,253
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0484.jpg,lisa_simpson,68,94,288,284
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0094.jpg,apu_nahasapeemapetilon,19,25,235,207
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0742.jpg,lisa_simpson,100,25,285,261
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_1250.jpg,lisa_simpson,114,92,296,282
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0558.jpg,marge_simpson,106,2,255,287
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0564.jpg,marge_simpson,41,0,188,209
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1166.jpg,homer_simpson,61,7,240,252
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_0108.jpg,homer_simpson,104,14,275,272
/content/gdrive/My Drive/simpsons/bounding_data/bart_simpson/pic_1285.jpg,bart_simpson,78,10,216,285
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0330.jpg,kent_brockman,38,35,183,245
/content/gdrive/My Drive/simpsons/bounding_data/kent_brockman/pic_0330.jpg,kent_brockman,64,30,162,188
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1754.jpg,homer_simpson,44,51,191,208
/content/gdrive/My Drive/simpsons/bounding_data/marge_simpson/pic_0565.jpg,marge_simpson,70,1,254,187
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1015.jpg,ned_flanders,79,32,246,235
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0540.jpg,abraham_grampa_simpson,40,17,154,247
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1096.jpg,ned_flanders,59,35,248,233
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0096.jpg,lisa_simpson,12,0,204,220
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0096.jpg,lisa_simpson,11,12,125,177
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0096.jpg,lisa_simpson,8,13,104,104
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1117.jpg,ned_flanders,84,14,191,241
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0063.jpg,abraham_grampa_simpson,80,0,264,287
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0264.jpg,charles_montgomery_burns,61,0,299,227
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0079.jpg,abraham_grampa_simpson,18,40,276,291
/content/gdrive/My Drive/simpsons/bounding_data/charles_montgomery_burns/pic_0585.jpg,charles_montgomery_burns,85,30,191,241
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1149.jpg,ned_flanders,100,17,227,277
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1149.jpg,homer_simpson,81,44,236,275
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_2136.jpg,homer_simpson,92,16,229,242
/content/gdrive/My Drive/simpsons/bounding_data/apu_nahasapeemapetilon/pic_0220.jpg,apu_nahasapeemapetilon,52,8,269,276
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0224.jpg,chief_wiggum,0,18,120,173
/content/gdrive/My Drive/simpsons/bounding_data/chief_wiggum/pic_0224.jpg,chief_wiggum,124,71,281,274
/content/gdrive/My Drive/simpsons/bounding_data/lisa_simpson/pic_0485.jpg,lisa_simpson,121,28,219,223
/content/gdrive/My Drive/simpsons/bounding_data/abraham_grampa_simpson/pic_0671.jpg,abraham_grampa_simpson,67,8,275,263
/content/gdrive/My Drive/simpsons/bounding_data/ned_flanders/pic_1190.jpg,ned_flanders,106,1,232,240
/content/gdrive/My Drive/simpsons/bounding_data/homer_simpson/pic_1431.jpg,homer_simpson,85,17,211,278
